,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Bora Bora,10758.0,10681.0,30.0,38.0,9.0,0.9928425357873211,0.002788622420524261,0.0035322550659973974,0.0008365867261572784,16.0,10758.0
Bora Bora,10758.0,10685.0,30.0,30.0,13.0,0.9932143521100576,0.002788622420524261,0.002788622420524261,0.0012084030488938465,17.0,10758.0
Bora Bora,10758.0,10687.0,28.0,31.0,12.0,0.9934002602714259,0.002602714259155977,0.002881576501208403,0.0011154489682097045,18.0,10758.0
Bora Bora,10758.0,10680.0,26.0,37.0,15.0,0.992749581706637,0.002416806097787693,0.003439300985313255,0.0013943112102621305,19.0,10758.0
Bora Bora,10758.0,10673.0,41.0,29.0,15.0,0.9920989031418479,0.003811117308049823,0.002695668339840119,0.0013943112102621305,20.0,10758.0
Bora Bora,10758.0,10656.0,44.0,38.0,20.0,0.9905186837702176,0.00408997955010225,0.0035322550659973974,0.0018590816136828407,21.0,10758.0
Bora Bora,10758.0,10646.0,40.0,49.0,23.0,0.9895891429633761,0.0037181632273656814,0.00455474995352296,0.0021379438557352667,22.0,10758.0
Bora Bora,10758.0,10633.0,39.0,62.0,24.0,0.9883807399144823,0.003625209146681539,0.005763153002416806,0.002230897936419409,23.0,10758.0
Bora Bora,10758.0,10611.0,53.0,74.0,20.0,0.9863357501394311,0.004926566276259528,0.00687860197062651,0.0018590816136828407,24.0,10758.0
Bora Bora,10758.0,10568.0,73.0,87.0,30.0,0.982338724670013,0.006785647889942369,0.008087005019520357,0.002788622420524261,25.0,10758.0
Bora Bora,10758.0,10545.0,80.0,96.0,37.0,0.9802007808142778,0.007436326454731363,0.008923591745677636,0.003439300985313255,26.0,10758.0
Bora Bora,10758.0,10529.0,90.0,99.0,40.0,0.9787135155233315,0.008365867261572783,0.009202453987730062,0.0037181632273656814,27.0,10758.0
Bora Bora,10758.0,10506.0,102.0,101.0,49.0,0.9765755716675962,0.009481316229782488,0.009388362149098346,0.00455474995352296,28.0,10758.0
Bora Bora,10758.0,10467.0,127.0,106.0,58.0,0.9729503625209147,0.011805168246886039,0.009853132552519055,0.005391336679680238,29.0,10758.0
Bora Bora,10758.0,10451.0,124.0,119.0,64.0,0.9714630972299684,0.011526306004833613,0.011061535601412901,0.00594906116378509,30.0,10758.0
Bora Bora,10758.0,10432.0,115.0,140.0,71.0,0.9696969696969697,0.010689719278676334,0.013013571295779885,0.006599739728574084,31.0,10758.0
Bora Bora,10758.0,10407.0,126.0,143.0,82.0,0.9673731176798661,0.011712214166201896,0.013292433537832311,0.007622234616099646,32.0,10758.0
Bora Bora,10758.0,10384.0,122.0,166.0,86.0,0.9652351738241309,0.011340397843465327,0.015430377393567578,0.007994050938836214,33.0,10758.0
Bora Bora,10758.0,10357.0,123.0,184.0,94.0,0.962725413645659,0.01143335192414947,0.017103550845882134,0.00873768358430935,34.0,10758.0
Bora Bora,10758.0,10324.0,131.0,196.0,107.0,0.9596579289830823,0.012176984569622606,0.01821899981409184,0.009946086633203198,35.0,10758.0
Bora Bora,10758.0,10293.0,130.0,215.0,120.0,0.956776352481874,0.012084030488938465,0.01998512734709054,0.011154489682097044,36.0,10758.0
Bora Bora,10758.0,10256.0,146.0,220.0,136.0,0.9533370514965607,0.013571295779884737,0.02044989775051125,0.012641754973043316,37.0,10758.0
Bora Bora,10758.0,10223.0,146.0,238.0,151.0,0.950269566833984,0.013571295779884737,0.022123071202825802,0.014036066183305447,38.0,10758.0
Bora Bora,10758.0,10181.0,152.0,259.0,166.0,0.9463654954452501,0.01412902026398959,0.024075106897192788,0.015430377393567578,39.0,10758.0
Bora Bora,10758.0,10151.0,160.0,267.0,180.0,0.9435768730247258,0.014872652909462726,0.024818739542665922,0.016731734523145567,40.0,10758.0
Bora Bora,10758.0,10115.0,166.0,291.0,186.0,0.9402305261200967,0.015430377393567578,0.027049637479085332,0.01728945900725042,41.0,10758.0
Bora Bora,10758.0,10075.0,165.0,318.0,200.0,0.936512362892731,0.015337423312883436,0.029559397657557166,0.018590816136828406,42.0,10758.0
Bora Bora,10758.0,10026.0,179.0,331.0,222.0,0.931957612939208,0.016638780442461424,0.030767800706451014,0.02063580591187953,43.0,10758.0
Bora Bora,10758.0,9977.0,191.0,345.0,245.0,0.9274028629856851,0.01775422941067113,0.032069157836029004,0.022773749767614797,44.0,10758.0
